gaco00000000_1	gaco00000000_1	1.000	67	1.000	1.000	1.015E+00	1.000E+00	1.000E+00	1.000E+00	100
gaco00000000_1	microcara_testacea_1	0.021	47	0.701	0.717	7.277E-01	4.633E-01	5.609E-01	4.658E-01	42
gaco00000000_1	copris_lunaris_3	0.019	51	0.701	0.847	6.463E-01	4.946E-01	5.429E-01	4.592E-01	44
gaco00000000_1	srr19974962_1	0.085	35	0.522	0.917	6.251E-01	3.753E-01	5.868E-01	4.048E-01	34
gaco00000000_1	sitophilus_zeamais_2	0.085	35	0.522	0.917	6.250E-01	3.753E-01	5.867E-01	4.047E-01	34
gaco00000000_1	gdmq00000000_1	0.085	35	0.522	0.917	6.226E-01	3.752E-01	5.851E-01	4.030E-01	33
gaco00000000_1	gbcx00000000_1	0.200	60	0.716	0.945	5.267E-01	4.118E-01	4.746E-01	3.846E-01	36
gaco00000000_1	gkjh00000000_2	0.106	47	0.612	0.797	5.562E-01	4.048E-01	4.418E-01	3.607E-01	34
gaco00000000_1	alurnus_ornatus_3	0.046	64	0.731	0.836	4.718E-01	3.721E-01	3.991E-01	3.387E-01	32
gaco00000000_1	gdof00000000_2	0.046	64	0.731	0.836	4.718E-01	3.721E-01	3.991E-01	3.387E-01	32
gaco00000000_1	anomala_sp_2	0.047	63	0.776	0.898	4.467E-01	3.781E-01	4.101E-01	3.269E-01	31
gaco00000000_1	gkjr00000000_1	0.017	57	0.791	0.875	5.050E-01	3.309E-01	4.673E-01	3.250E-01	29
gaco00000000_1	ocypus_brunnipes_1	0.017	57	0.791	0.875	5.050E-01	3.309E-01	4.673E-01	3.250E-01	29
gaco00000000_1	srr2083703_1	0.017	57	0.791	0.875	5.050E-01	3.309E-01	4.673E-01	3.250E-01	29
gaco00000000_1	catharsius_molossus_1	0.000	42	0.612	0.643	5.623E-01	3.075E-01	4.372E-01	3.225E-01	27
gaco00000000_1	gjbk00000000_1	0.000	42	0.612	0.643	5.623E-01	3.075E-01	4.372E-01	3.225E-01	27
gaco00000000_1	lepiserica_sp_5	0.156	64	0.687	0.898	4.204E-01	2.924E-01	3.788E-01	3.092E-01	27
gaco00000000_1	orphnus_sp_1	0.214	56	0.657	0.812	4.488E-01	2.881E-01	3.725E-01	3.071E-01	26
gaco00000000_1	migdolus_fryanus_4	0.080	62	0.806	0.706	4.250E-01	3.435E-01	3.402E-01	2.903E-01	29
gaco00000000_1	lepiserica_sp_4	0.131	61	0.716	0.656	4.192E-01	2.963E-01	3.070E-01	2.772E-01	27
gaco00000000_1	gkjd00000000_2	0.016	62	0.478	0.969	4.675E-01	3.202E-01	3.304E-01	2.763E-01	27
gaco00000000_1	srr1562205_1	0.166	60	0.716	0.656	4.165E-01	2.890E-01	2.993E-01	2.736E-01	26
gaco00000000_1	allokotarsa_sp_3	0.169	59	0.672	0.641	4.268E-01	2.749E-01	2.864E-01	2.683E-01	26
gaco00000000_1	ghma00000000_1	0.000	42	0.627	0.466	4.703E-01	2.915E-01	3.240E-01	2.668E-01	25
gaco00000000_1	migdolus_fryanus_1	0.036	82	0.881	0.891	3.461E-01	3.074E-01	3.171E-01	2.663E-01	26
gaco00000000_1	srr1562204_4	0.036	82	0.881	0.891	3.461E-01	3.074E-01	3.171E-01	2.663E-01	26
gaco00000000_1	diphucephala_sp_3	0.016	60	0.522	1.000	4.256E-01	2.673E-01	3.389E-01	2.644E-01	24
gaco00000000_1	gdmj00000000_1	0.069	43	0.537	0.700	4.554E-01	2.390E-01	3.541E-01	2.635E-01	21
gaco00000000_1	hydroscapha_redfordi_1	0.069	43	0.537	0.700	4.554E-01	2.390E-01	3.541E-01	2.635E-01	21
gaco00000000_1	gkke00000000_1	0.013	72	0.866	0.918	3.676E-01	2.832E-01	3.462E-01	2.611E-01	24
gaco00000000_1	diphucephala_sp_2	0.013	72	0.866	0.918	3.675E-01	2.832E-01	3.461E-01	2.609E-01	24
gaco00000000_1	gkke00000000_2	0.013	72	0.866	0.918	3.675E-01	2.832E-01	3.461E-01	2.609E-01	24
gaco00000000_1	phyllotocus_sp_3	0.045	66	0.821	0.762	3.592E-01	2.940E-01	3.050E-01	2.513E-01	24
gaco00000000_1	gkjd00000000_3	0.030	66	0.731	0.787	3.508E-01	2.832E-01	3.011E-01	2.462E-01	24
gaco00000000_1	ghxo00000000_6	0.022	44	0.567	0.775	3.899E-01	2.599E-01	3.561E-01	2.449E-01	22
gaco00000000_1	serica_brunnea_1	0.100	60	0.672	0.689	3.664E-01	2.612E-01	2.790E-01	2.439E-01	23
gaco00000000_1	allokotarsa_sp_2	0.000	50	0.552	0.588	3.692E-01	2.599E-01	2.572E-01	2.223E-01	22
gaco00000000_1	gkjj00000000_1	0.022	44	0.612	1.000	3.759E-01	2.453E-01	3.757E-01	2.167E-01	21
gaco00000000_1	aphodius_haemorrhoidalis_1	0.039	51	0.716	0.547	3.115E-01	2.389E-01	2.452E-01	1.977E-01	19
hygrobia_hermanni_1	hygrobia_hermanni_1	1.000	11	1.000	1.000	1.100E+00	1.000E+00	1.000E+00	1.000E+00	100
gjvn00000000_1	gjvn00000000_1	1.000	33	1.000	1.000	1.031E+00	1.000E+00	1.000E+00	1.000E+00	100
gjvn00000000_1	psylliodes_chrysocephalus_1	0.969	33	1.000	1.000	9.463E-01	9.213E-01	9.213E-01	8.424E-01	84
gjvn00000000_1	brassicogethes_aeneus_2	0.969	33	1.000	1.000	8.516E-01	8.329E-01	8.329E-01	7.008E-01	70
gjvn00000000_1	ceutorhynchus_napi_3	0.969	33	1.000	1.000	8.516E-01	8.329E-01	8.329E-01	7.008E-01	70
gjvn00000000_1	sitophilus_oryzae_2	0.212	33	1.000	0.722	6.917E-01	5.879E-01	5.524E-01	4.827E-01	49
allokotarsa_sp_3	allokotarsa_sp_3	1.000	64	1.000	1.000	1.016E+00	1.000E+00	1.000E+00	1.000E+00	100
allokotarsa_sp_3	lepiserica_sp_4	0.750	52	0.781	0.766	8.895E-01	6.795E-01	6.795E-01	6.605E-01	66
allokotarsa_sp_3	orphnus_sp_1	0.375	56	0.844	0.979	8.143E-01	6.096E-01	7.853E-01	6.532E-01	57
allokotarsa_sp_3	lepiserica_sp_5	0.362	58	0.891	0.959	8.041E-01	6.022E-01	7.617E-01	6.450E-01	57
allokotarsa_sp_3	srr1562205_1	0.233	60	0.906	0.906	7.634E-01	6.937E-01	6.937E-01	6.374E-01	63
allokotarsa_sp_3	gkjd00000000_2	0.791	48	0.750	0.734	8.645E-01	6.433E-01	6.433E-01	6.147E-01	61
allokotarsa_sp_3	phyllotocus_sp_3	0.491	57	0.891	0.746	8.371E-01	6.284E-01	6.373E-01	5.973E-01	59
allokotarsa_sp_3	migdolus_fryanus_4	0.250	60	0.906	0.750	7.749E-01	6.329E-01	6.016E-01	5.722E-01	58
allokotarsa_sp_3	srr1562205_4	0.254	59	0.891	0.735	7.836E-01	6.284E-01	5.966E-01	5.694E-01	58
allokotarsa_sp_3	srr1562204_2	0.176	68	0.953	0.794	7.033E-01	5.998E-01	5.700E-01	5.481E-01	56
allokotarsa_sp_3	migdolus_fryanus_1	0.245	61	0.828	0.906	6.909E-01	5.888E-01	5.888E-01	5.379E-01	53
allokotarsa_sp_3	srr1562204_4	0.245	61	0.828	0.906	6.909E-01	5.888E-01	5.888E-01	5.379E-01	53
allokotarsa_sp_3	serica_brunnea_1	0.425	47	0.688	0.754	7.780E-01	5.500E-01	5.742E-01	5.340E-01	52
allokotarsa_sp_3	gkjd00000000_3	0.425	47	0.688	0.754	7.679E-01	5.457E-01	5.695E-01	5.281E-01	51
